manager,round,worker,m_eva,ai_eva,p1,p2,p3,inventory_firstGainOrder,inventory_firstGainStep,inventory_accum_reward,inventory_rewardedGainStep,inventory_rewardedGainOrder,if_iron_axe,if_stone_axe,if_wooden_axe,sparse_reward,dense_reward,attack_effi,attack_ratio,attack_equipped,camera_mov_ratio,position_mov_ratio,torch_placed,cobblestone_placed,dirt_placed,stone_placed,if_smelt_coal,inventory_firstGainOrder_0,inventory_firstGainOrder_1,inventory_firstGainOrder_2,inventory_firstGainOrder_3,inventory_firstGainOrder_4,inventory_firstGainOrder_5,inventory_firstGainOrder_6,inventory_firstGainOrder_7,inventory_firstGainOrder_8,inventory_firstGainOrder_9,inventory_firstGainOrder_10,inventory_firstGainOrder_11,inventory_firstGainOrder_12,inventory_firstGainOrder_13,inventory_firstGainOrder_14,inventory_firstGainOrder_15,inventory_firstGainOrder_16,inventory_firstGainOrder_17,inventory_firstGainStep_0,inventory_firstGainStep_1,inventory_firstGainStep_2,inventory_firstGainStep_3,inventory_firstGainStep_4,inventory_firstGainStep_5,inventory_firstGainStep_6,inventory_firstGainStep_7,inventory_firstGainStep_8,inventory_firstGainStep_9,inventory_firstGainStep_10,inventory_firstGainStep_11,inventory_firstGainStep_12,inventory_firstGainStep_13,inventory_firstGainStep_14,inventory_firstGainStep_15,inventory_firstGainStep_16,inventory_firstGainStep_17,inventory_accum_reward_0,inventory_accum_reward_1,inventory_accum_reward_2,inventory_accum_reward_3,inventory_accum_reward_4,inventory_accum_reward_5,inventory_accum_reward_6,inventory_accum_reward_7,inventory_accum_reward_8,inventory_accum_reward_9,inventory_accum_reward_10,inventory_accum_reward_11,inventory_accum_reward_12,inventory_accum_reward_13,inventory_accum_reward_14,inventory_accum_reward_15,inventory_accum_reward_16,inventory_accum_reward_17,inventory_rewardedGainStep_0,inventory_rewardedGainStep_1,inventory_rewardedGainStep_2,inventory_rewardedGainStep_3,inventory_rewardedGainStep_4,inventory_rewardedGainStep_5,inventory_rewardedGainStep_6,inventory_rewardedGainStep_7,inventory_rewardedGainStep_8,inventory_rewardedGainStep_9,inventory_rewardedGainStep_10,inventory_rewardedGainStep_11,inventory_rewardedGainStep_12,inventory_rewardedGainStep_13,inventory_rewardedGainStep_14,inventory_rewardedGainStep_15,inventory_rewardedGainStep_16,inventory_rewardedGainStep_17,inventory_rewardedGainOrder_0,inventory_rewardedGainOrder_1,inventory_rewardedGainOrder_2,inventory_rewardedGainOrder_3,inventory_rewardedGainOrder_4,inventory_rewardedGainOrder_5,inventory_rewardedGainOrder_6,inventory_rewardedGainOrder_7,inventory_rewardedGainOrder_8,inventory_rewardedGainOrder_9,inventory_rewardedGainOrder_10,inventory_rewardedGainOrder_11,inventory_rewardedGainOrder_12,inventory_rewardedGainOrder_13,inventory_rewardedGainOrder_14,inventory_rewardedGainOrder_15,inventory_rewardedGainOrder_16,inventory_rewardedGainOrder_17,from,ai2_eva,ai2_p1,ai2_p2,ai2_p3,m_ai1,m_ai2,m_ai1_2
worker5fc0651e0985e84f652efe5e,2,5c6acdb4755ed2000170bb34,1,1,0.5870833333333334,0.3427500000000001,0.0701666666666666,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,227,1619.0,0.0086756825720847,0.6814467049208833,0.6907374330186272,0.3314206225004347,0.4167970787689097,21.0,189.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,11.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,9.0,1.0,7.0,6.0,0.0,5368.0,4184.0,0.0,10663.0,0.0,11416.0,0.0,0.0,3695.0,4249.0,4226.0,0.0,0.0,5908.0,3457.0,4489.0,4356.0,0.0,944.0,12.0,0.0,32.0,0.0,384.0,0.0,0.0,9.0,150.0,48.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,5368.0,4184.0,0.0,10663.0,0.0,11416.0,0.0,0.0,3695.0,4249.0,4226.0,0.0,0.0,5908.0,0.0,0.0,4356.0,0.0,8.0,3.0,0.0,10.0,0.0,11.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,6.0,test-12-26,1,0.5624999999999999,0.17583333333333334,0.26166666666666666,11,11,111
worker5fc0651e0985e84f652efe5e,3,5c6acdb4755ed2000170bb34,1,2,0.3884695575144758,0.3981991845117981,0.2133312579737262,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,483,3658.0,0.0190092165898617,0.4587010516302912,0.5457373271889401,0.2290334513554933,0.3039158695767056,64.0,125.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,6.0,11450.0,4030.0,3099.0,0.0,10199.0,0.0,11225.0,0.0,12505.0,2503.0,3043.0,3445.0,0.0,0.0,7971.0,2298.0,0.0,3516.0,0.0,2544.0,20.0,0.0,64.0,0.0,640.0,0.0,256.0,6.0,40.0,48.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,4030.0,3099.0,0.0,10199.0,0.0,11225.0,0.0,12505.0,2503.0,3043.0,3445.0,0.0,0.0,7971.0,0.0,0.0,3516.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,6.0,test-12-26,3,0.17916666666666664,0.2458333333333333,0.575,12,13,123
workerkalbaser222,1,5fc0651e0985e84f652efe5e,1,2,0.4157311355311356,0.5042688644688643,0.0799999999999999,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,483,4929.0,0.003077617183094,0.6344278383185786,0.0870272796119946,0.1696448651632557,0.8665126454171863,65.0,170.0,56.0,0.0,0.0,0.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,0.0,3691.0,2306.0,2589.0,6676.0,0.0,7458.0,0.0,7827.0,1289.0,1474.0,1539.0,0.0,0.0,5276.0,7874.0,0.0,2453.0,0.0,2720.0,12.0,0.0,128.0,0.0,1152.0,0.0,512.0,21.0,124.0,132.0,0.0,0.0,96.0,0.0,0.0,32.0,0.0,3691.0,2306.0,0.0,6676.0,0.0,7458.0,0.0,7827.0,1289.0,1474.0,1539.0,0.0,0.0,5276.0,0.0,0.0,2453.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-12-26,1,0.6099999999999999,0.29083333333333333,0.09916666666666665,12,11,121
worker5f359a0aa0b9125a3c6b8fff,1,5f8893a5e2f88a04b1833278,1,2,0.3960912698412698,0.5086111111111111,0.095297619047619,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,483,2398.0,0.0123589468027941,0.6676832002870212,0.265583019881784,0.265853439770383,0.3147367476903758,3.0,62.0,13.0,0.0,0.0,13.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,9007.0,4370.0,3333.0,4026.0,5580.0,0.0,6610.0,0.0,6743.0,1772.0,2300.0,2464.0,0.0,0.0,5125.0,6788.0,0.0,3656.0,0.0,1024.0,16.0,0.0,64.0,0.0,768.0,0.0,256.0,28.0,54.0,108.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,4370.0,3333.0,0.0,5580.0,0.0,6610.0,0.0,6743.0,1772.0,2300.0,2464.0,0.0,0.0,5125.0,0.0,0.0,3656.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-12-29,3,0.40750000000000003,0.15916666666666668,0.4333333333333333,12,13,123
worker5f359a0aa0b9125a3c6b8fff,1,60e03b0a759b4850df25f739,2,2,0.2787930402930402,0.5852545787545788,0.1359523809523809,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,483,2283.0,0.0123140071831708,0.5469086147226639,0.4239781084316744,0.5006079880273127,0.6104199794219437,4.0,57.0,29.0,0.0,0.0,13.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,7361.0,2480.0,1389.0,1843.0,4257.0,0.0,4579.0,0.0,5341.0,855.0,1295.0,1309.0,0.0,0.0,2911.0,5401.0,0.0,1624.0,0.0,944.0,16.0,0.0,64.0,0.0,768.0,0.0,256.0,13.0,30.0,80.0,0.0,0.0,96.0,0.0,0.0,16.0,0.0,2480.0,1389.0,0.0,4257.0,0.0,4579.0,0.0,5341.0,855.0,1295.0,1309.0,0.0,0.0,2911.0,0.0,0.0,1624.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-12-29,2,0.12583333333333332,0.7033333333333334,0.17083333333333334,22,22,222
worker5f359a0aa0b9125a3c6b8fff,1,606d1baf2294880951ea754b,2,1,0.4476507936507936,0.427611111111111,0.1247380952380952,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,483,5272.0,0.0237216171312534,0.6950664014884198,0.6295920251061473,0.3182138961955476,0.3513825623917367,29.0,83.0,15.0,0.0,0.0,13.0,8.0,4.0,6.0,10.0,0.0,11.0,0.0,12.0,1.0,2.0,3.0,0.0,0.0,9.0,7.0,0.0,5.0,10612.0,3811.0,2208.0,3464.0,4918.0,0.0,5320.0,0.0,5806.0,1495.0,1736.0,2033.0,0.0,0.0,4085.0,3751.0,0.0,3213.0,0.0,3696.0,16.0,0.0,64.0,0.0,768.0,0.0,256.0,26.0,102.0,200.0,0.0,0.0,128.0,0.0,0.0,16.0,0.0,3811.0,2208.0,0.0,4918.0,0.0,5320.0,0.0,5806.0,1495.0,1736.0,2033.0,0.0,0.0,4085.0,0.0,0.0,3213.0,0.0,8.0,4.0,0.0,10.0,0.0,11.0,0.0,12.0,1.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,test-12-29,2,0.25,0.5823809523809522,0.1676190476190476,21,22,212
worker5f359a0aa0b9125a3c6b8fff,2,606d1baf2294880951ea754b,3,2,0.4444285714285714,0.4579999999999999,0.0975714285714285,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,227,2575.0,0.0314404094564952,0.5646848334709607,0.8147696807214233,0.2387833746215249,0.2650701899256812,12.0,163.0,17.0,0.0,0.0,10.0,8.0,4.0,7.0,11.0,0.0,12.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,9.0,1.0,0.0,6.0,3937.0,2824.0,2327.0,2525.0,6319.0,0.0,6743.0,0.0,0.0,1960.0,2279.0,2416.0,0.0,0.0,2982.0,1755.0,0.0,2480.0,0.0,1984.0,8.0,0.0,32.0,0.0,384.0,0.0,0.0,5.0,90.0,32.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,2824.0,2327.0,0.0,6319.0,0.0,6743.0,0.0,0.0,1960.0,2279.0,2416.0,0.0,0.0,2982.0,0.0,0.0,2480.0,0.0,8.0,4.0,0.0,11.0,0.0,12.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,test-12-29,3,0.05416666666666666,0.21666666666666665,0.7291666666666667,32,33,323
worker5f359a0aa0b9125a3c6b8fff,2,60e03b0a759b4850df25f739,3,2,0.2866071428571428,0.6477857142857143,0.0656071428571428,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,227,1823.0,0.0178652193577566,0.4951847704367301,0.54161013116237,0.3973124300111982,0.5781634938409854,5.0,8.0,17.0,0.0,0.0,12.0,8.0,5.0,3.0,10.0,0.0,9.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,11.0,1.0,0.0,7.0,7824.0,4197.0,3652.0,3363.0,4393.0,0.0,4385.0,0.0,0.0,3341.0,3647.0,3827.0,0.0,0.0,4504.0,3187.0,0.0,3851.0,0.0,1152.0,16.0,0.0,32.0,0.0,512.0,0.0,0.0,7.0,36.0,28.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,4197.0,3652.0,0.0,4393.0,0.0,4385.0,0.0,0.0,3341.0,3647.0,3827.0,0.0,0.0,4504.0,0.0,0.0,3851.0,0.0,8.0,5.0,0.0,10.0,0.0,9.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,11.0,0.0,0.0,7.0,test-12-29,2,0.03833333333333333,0.6433333333333333,0.31833333333333336,32,32,322
worker5f359a0aa0b9125a3c6b8fff,2,5f8893a5e2f88a04b1833278,3,2,0.3618057991312467,0.5146544066902123,0.1235397941785409,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,227,1500.0,0.0147233436238423,0.3181955568988968,0.6129185466635003,0.3869578358772857,0.5466223364062264,0.0,40.0,4.0,0.0,0.0,12.0,4.0,6.0,13.0,2.0,0.0,1.0,0.0,0.0,8.0,9.0,3.0,0.0,5.0,11.0,7.0,0.0,10.0,6599.0,3902.0,4250.0,8146.0,3700.0,0.0,3621.0,0.0,0.0,4735.0,5484.0,3806.0,0.0,4187.0,5797.0,4503.0,0.0,5584.0,0.0,736.0,12.0,0.0,64.0,0.0,512.0,0.0,0.0,16.0,40.0,80.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,3902.0,4250.0,0.0,3700.0,0.0,3621.0,0.0,0.0,4735.0,5484.0,3806.0,0.0,0.0,5797.0,0.0,0.0,5584.0,0.0,4.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,11.0,0.0,0.0,10.0,test-12-29,3,0.016666666666666666,0.325,0.6583333333333333,32,33,323
worker5f359a0aa0b9125a3c6b8fff,3,606d1baf2294880951ea754b,3,2,0.4050868324657799,0.4256193222817283,0.1692938452524918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,436,1908.0,0.0222800925925925,0.4725184577522559,0.1171875,0.1359037462400875,0.1795187312004375,4.0,81.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,2279.0,3177.0,0.0,3293.0,0.0,3906.0,0.0,4447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,4.0,0.0,32.0,0.0,384.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.0,3177.0,0.0,3293.0,0.0,3906.0,0.0,4447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test-12-29,3,0.05,0.1825,0.7675,32,33,323
worker5f359a0aa0b9125a3c6b8fff,3,60e03b0a759b4850df25f739,3,1,0.4900027544351074,0.4598485527544351,0.0501486928104575,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,443,970.0,0.002932551319648,0.1194953860530311,0.1006842619745845,0.1969396098586613,0.2463497254993575,0.0,67.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,2.0,0.0,7.0,0.0,10.0,6.0,8.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,1393.0,1676.0,5680.0,0.0,1401.0,0.0,6139.0,0.0,6321.0,5767.0,6269.0,6297.0,0.0,0.0,0.0,5465.0,0.0,0.0,0.0,16.0,4.0,0.0,32.0,0.0,640.0,0.0,256.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,5680.0,0.0,1401.0,0.0,6139.0,0.0,6321.0,5767.0,6269.0,6297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,7.0,0.0,10.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,test-12-29,3,0.016666666666666666,0.1925,0.7908333333333333,31,33,313
worker5f359a0aa0b9125a3c6b8fff,3,5f8893a5e2f88a04b1833278,3,2,0.3530985162180814,0.3895162180814355,0.2573852657004831,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,483,1526.0,0.014738945790657,0.3069785276073619,0.1998501124156882,0.211963190184049,0.2989263803680981,0.0,46.0,1.0,0.0,0.0,11.0,7.0,2.0,6.0,10.0,0.0,12.0,0.0,13.0,1.0,3.0,4.0,0.0,9.0,8.0,0.0,0.0,5.0,7657.0,6076.0,3133.0,5898.0,7409.0,0.0,8417.0,0.0,8565.0,2756.0,3256.0,3275.0,0.0,6955.0,6502.0,0.0,0.0,3389.0,0.0,720.0,12.0,0.0,32.0,0.0,384.0,0.0,256.0,14.0,20.0,48.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,6076.0,3133.0,0.0,7409.0,0.0,8417.0,0.0,8565.0,2756.0,3256.0,3275.0,0.0,0.0,6502.0,0.0,0.0,3389.0,0.0,7.0,2.0,0.0,10.0,0.0,12.0,0.0,13.0,1.0,3.0,4.0,0.0,0.0,8.0,0.0,0.0,5.0,test-12-29,3,0.13333333333333333,0.22499999999999995,0.6416666666666667,32,33,323
worker5f3a851741c4f9694eafe24a,1,5c0682910ac58a00011568a5,3,2,0.3599835164835164,0.4922307692307692,0.1477857142857143,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,483,2173.0,0.012660991049989,0.5281300438090846,0.4806810740013097,0.3421720083006687,0.4262162785335485,4.0,43.0,17.0,0.0,0.0,0.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,0.0,2109.0,1298.0,1670.0,3651.0,0.0,4192.0,0.0,4658.0,761.0,1205.0,1230.0,0.0,0.0,3276.0,4718.0,0.0,1516.0,0.0,688.0,20.0,0.0,64.0,0.0,768.0,0.0,256.0,15.0,142.0,140.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,2109.0,1298.0,0.0,3651.0,0.0,4192.0,0.0,4658.0,761.0,1205.0,1230.0,0.0,0.0,3276.0,0.0,0.0,1516.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-12-29,3,0.0625,0.22166666666666668,0.7158333333333333,32,33,323
worker5f3a851741c4f9694eafe24a,1,5beeea64a79efb0001faf30a,2,2,0.3067930402930402,0.5250164835164836,0.1681904761904761,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,483,3227.0,0.012998143122411,0.5911508908215823,0.3288101699757177,0.4496326944186439,0.5270623997297982,9.0,71.0,21.0,0.0,0.0,0.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,0.0,3124.0,2250.0,2770.0,4825.0,0.0,5657.0,0.0,5864.0,1068.0,1467.0,2184.0,0.0,0.0,4174.0,5919.0,0.0,2439.0,0.0,1216.0,24.0,0.0,64.0,0.0,1152.0,0.0,256.0,15.0,356.0,64.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,3124.0,2250.0,0.0,4825.0,0.0,5657.0,0.0,5864.0,1068.0,1467.0,2184.0,0.0,0.0,4174.0,0.0,0.0,2439.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-12-29,2,0.07916666666666666,0.8291666666666666,0.09166666666666665,22,22,222
worker5f3a851741c4f9694eafe24a,2,5c0682910ac58a00011568a5,3,2,0.3670218462823726,0.5353511695906432,0.0976269841269841,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,195,800.0,0.0051620303986234,0.4180553890420813,0.1356466876971608,0.3547536266634696,0.4908284378371897,1.0,10.0,67.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,9.0,6.0,0.0,8.0,0.0,4001.0,2733.0,2089.0,0.0,0.0,8047.0,0.0,0.0,1877.0,2572.0,6163.0,0.0,0.0,6478.0,5343.0,0.0,6203.0,0.0,160.0,8.0,0.0,0.0,0.0,384.0,0.0,0.0,8.0,184.0,16.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,4001.0,2733.0,0.0,0.0,0.0,8047.0,0.0,0.0,1877.0,2572.0,6163.0,0.0,0.0,6478.0,0.0,0.0,6203.0,0.0,5.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,9.0,0.0,0.0,8.0,test-12-29,2,0.05,0.6233333333333333,0.32666666666666666,32,32,322
worker5f3a851741c4f9694eafe24a,2,5beeea64a79efb0001faf30a,2,2,0.3876151918257182,0.4880990938885675,0.1242857142857143,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,227,2590.0,0.0213943194393212,0.4780883519971783,0.4869052010328292,0.4343532316374217,0.5512741380830615,31.0,27.0,0.0,0.0,0.0,10.0,7.0,4.0,0.0,8.0,0.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,9.0,1.0,0.0,6.0,7182.0,3825.0,3242.0,0.0,4252.0,0.0,11232.0,0.0,0.0,2775.0,3173.0,3295.0,0.0,0.0,4314.0,2574.0,0.0,3739.0,0.0,1760.0,16.0,0.0,64.0,0.0,384.0,0.0,0.0,6.0,232.0,48.0,0.0,0.0,64.0,0.0,0.0,16.0,0.0,3825.0,3242.0,0.0,4252.0,0.0,11232.0,0.0,0.0,2775.0,3173.0,3295.0,0.0,0.0,4314.0,0.0,0.0,3739.0,0.0,7.0,4.0,0.0,8.0,0.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,test-12-29,2,0.05,0.75,0.2,22,22,222
worker5f3a851741c4f9694eafe24a,3,5c0682910ac58a00011568a5,3,2,0.3765739495798319,0.5369064425770308,0.0865196078431372,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,475,2954.0,0.0172125268945732,0.3149137995934653,0.0,0.3716780847700068,0.5272905217194911,7.0,66.0,7.0,0.0,0.0,9.0,3.0,12.0,2.0,8.0,0.0,1.0,0.0,11.0,5.0,6.0,10.0,0.0,0.0,4.0,7.0,0.0,0.0,6794.0,2767.0,12841.0,1309.0,6355.0,0.0,559.0,0.0,8670.0,4123.0,4304.0,8647.0,0.0,0.0,3915.0,5249.0,0.0,0.0,0.0,1056.0,4.0,0.0,64.0,0.0,1408.0,0.0,256.0,6.0,116.0,12.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2767.0,12841.0,0.0,6355.0,0.0,559.0,0.0,8670.0,4123.0,4304.0,8647.0,0.0,0.0,3915.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,8.0,0.0,1.0,0.0,11.0,5.0,6.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,test-12-29,3,0.06666666666666667,0.3333333333333333,0.5999999999999999,32,33,323
worker5f3a851741c4f9694eafe24a,3,5beeea64a79efb0001faf30a,2,1,0.4336269841269841,0.4006031746031747,0.1657698412698412,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,483,934.0,0.0036706869428421,0.2555615116590726,0.3544834819087572,0.2073170731707317,0.2465826856070758,64.0,91.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,8.0,0.0,10.0,0.0,11.0,2.0,3.0,4.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,2317.0,2795.0,0.0,2637.0,0.0,4514.0,0.0,4584.0,1825.0,2085.0,2167.0,0.0,0.0,2536.0,1666.0,0.0,2215.0,0.0,48.0,4.0,0.0,32.0,0.0,384.0,0.0,256.0,4.0,126.0,32.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,2317.0,2795.0,0.0,2637.0,0.0,4514.0,0.0,4584.0,1825.0,2085.0,2167.0,0.0,0.0,2536.0,0.0,0.0,2215.0,0.0,6.0,9.0,0.0,8.0,0.0,10.0,0.0,11.0,2.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,5.0,test-12-29,3,0.17083333333333334,0.22999999999999998,0.5991666666666667,21,23,213
worker596f961cfe061d00011e3e03,1,615c92a79eaac944c5f156b6,2,2,0.4012619047619048,0.4504999999999999,0.1482380952380952,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,483,7314.0,0.0260399713560315,0.8030635717273108,0.7555497688952543,0.4928900041823504,0.5284922626516102,90.0,37.0,15.0,0.0,0.0,13.0,7.0,4.0,6.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,12.0,0.0,5.0,14885.0,2402.0,1702.0,2158.0,4723.0,0.0,5447.0,0.0,5727.0,808.0,1128.0,1636.0,0.0,0.0,4101.0,5787.0,0.0,1847.0,0.0,6176.0,28.0,0.0,32.0,0.0,384.0,0.0,256.0,14.0,240.0,96.0,0.0,0.0,64.0,0.0,0.0,24.0,0.0,2402.0,1702.0,0.0,4723.0,0.0,5447.0,0.0,5727.0,808.0,1128.0,1636.0,0.0,0.0,4101.0,0.0,0.0,1847.0,0.0,7.0,4.0,0.0,9.0,0.0,10.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,5.0,test-01-09-1,2,0.09666666666666666,0.45738095238095233,0.445952380952381,22,22,222
worker596f961cfe061d00011e3e03,1,5fbfa7490dcefd0251d79dff,2,1,0.4900854341736695,0.3638367346938775,0.1460778311324529,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,99,6819.0,0.0273584283736568,0.7204122340425532,0.6819170677038697,0.3850683890577507,0.4583016717325228,18.0,55.0,24.0,0.0,0.0,11.0,8.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,9.0,1.0,0.0,6.0,19813.0,3962.0,3151.0,3792.0,6592.0,0.0,0.0,0.0,0.0,1839.0,2583.0,2942.0,0.0,0.0,5295.0,1509.0,0.0,3361.0,0.0,6368.0,24.0,0.0,32.0,0.0,0.0,0.0,0.0,17.0,218.0,72.0,0.0,0.0,64.0,0.0,0.0,24.0,0.0,3962.0,3151.0,0.0,6592.0,0.0,0.0,0.0,0.0,1839.0,2583.0,2942.0,0.0,0.0,5295.0,0.0,0.0,3361.0,0.0,8.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,9.0,0.0,0.0,6.0,test-01-09-1,2,0.05,0.8116666666666665,0.13833333333333334,21,22,212
worker596f961cfe061d00011e3e03,1,5bcfde8c8301810001a33bea,1,1,0.4994210526315789,0.429424185463659,0.0711547619047619,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,227,4779.0,0.0173591527229429,0.5170938786091578,0.4426270602243529,0.3024077254609676,0.7179753070417059,70.0,82.0,0.0,0.0,0.0,0.0,7.0,4.0,9.0,10.0,0.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,21096.0,19853.0,24252.0,25315.0,0.0,25831.0,0.0,0.0,17719.0,19725.0,20340.0,0.0,0.0,21564.0,16518.0,0.0,20536.0,0.0,4288.0,8.0,0.0,32.0,0.0,256.0,0.0,0.0,9.0,122.0,24.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,21096.0,19853.0,0.0,25315.0,0.0,25831.0,0.0,0.0,17719.0,19725.0,20340.0,0.0,0.0,21564.0,0.0,0.0,20536.0,0.0,7.0,4.0,0.0,10.0,0.0,11.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,6.0,test-01-09-1,1,0.6758333333333334,0.15833333333333333,0.16583333333333333,11,11,111
